Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
68.01951819563251;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.3963105785709331;0e98c147-6a09-4f6a-80ba-71a5c9fc46e1;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
68.02138495015461;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.92;0.092;9.233305432253667;3c925a79-0807-44c8-8d40-7cca5e46761a;client;Error due to TIMEOUT
68.04423500974191;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.7;0.07;7.073288812605708;cc2c55fb-f2e7-4936-9b7b-bf9dabc93670;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
68.09415378316555;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.3963105785709331;35752462-8c04-472a-b4eb-22688c702b6a;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
68.11510095836182;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.231293511465025;0975a9b3-b69e-4f52-be90-ae97f049c9fd;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
68.11614986440514;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.220912741096136;061a4487-5fbd-4605-a6e2-3352d204c88c;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
68.14581067037213;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.159899751566199;48c775f3-e30a-45f1-9d3e-6d2b47ed1966;client;Error due to TIMEOUT
68.20123124497533;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.7;0.07;7.084833531765446;d1b8e5a9-49cc-432a-982b-da9dc2e67f24;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
68.20359165469952;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9266666666666666;0.09266666666666666;9.356717500057801;696e04aa-9262-4d6d-9acc-30eb6c0a6d8b;client;Error due to TIMEOUT
68.24080602729815;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.11;0.011;1.1855177689751148;9fec3445-1237-4cf0-ab89-9cd9a7538ab2;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
68.24095320997985;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.19741929505869;8b56f529-53ff-41bb-be6a-794c6adf02bd;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
68.35101623043862;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.7;0.07;7.064453529515977;06ec917e-2a86-46cd-9e1b-d1165beef5a4;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
